card_id,name,price,num_printings,reprinted,in_structure_deck,num_distinct_rarities,top_rarity_tier,has_premium_rarity,tcg_date,tcg_age_years,tcg_native,in_ocg,ocg_age_years,card_class,race,attribute,level,atk,def_,has_archetype,archetype,ban_tcg,ban_ocg,views,upvotes,downvotes,log_price
39468724,Nekroz of Areadbhair,0.24,2,True,False,2,4,True,2021-04-15,5.308692676249144,True,True,5.66735112936345,Monster,Warrior,WATER,10.0,3300.0,3200.0,True,Nekroz,Unlimited,Unlimited,108696,7,0,-1.4271163556401458
26674724,Nekroz of Brionac,2.01,4,True,False,4,4,True,2015-02-12,11.4798083504449,True,True,11.819301848049282,Monster,Warrior,WATER,6.0,2300.0,1400.0,True,Nekroz,Unlimited,Unlimited,347861,14,4,0.6981347220709843
52846880,Nekroz of Catastor,1.1,1,False,False,1,4,True,2015-02-12,11.4798083504449,True,True,11.819301848049282,Monster,Dragon,WATER,5.0,2200.0,1200.0,True,Nekroz,Unlimited,Unlimited,74208,6,2,0.09531017980432493
99185129,Nekroz of Clausolas,0.1,3,True,False,2,4,True,2015-02-12,11.4798083504449,True,True,11.819301848049282,Monster,Warrior,WATER,3.0,1200.0,2300.0,True,Nekroz,Unlimited,Unlimited,230753,6,1,-2.3025850929940455
88240999,Nekroz of Decisive Armor,0.13,2,True,False,2,4,True,2015-02-12,11.4798083504449,True,True,11.819301848049282,Monster,Dragon,WATER,10.0,3300.0,2300.0,True,Nekroz,Unlimited,Unlimited,82288,5,1,-2.0402208285265546
74122412,Nekroz of Gungnir,0.28,4,True,False,3,5,True,2015-01-15,11.5564681724846,True,True,11.723477070499658,Monster,Spellcaster,WATER,7.0,2500.0,1700.0,True,Nekroz,Unlimited,Unlimited,83397,4,0,-1.2729656758128873
13408726,Nekroz of Metaltron,0.26,1,False,False,1,4,True,2025-06-13,1.1471594798083504,True,True,1.700205338809035,Monster,Wyrm,LIGHT,9.0,2500.0,3000.0,True,Nekroz,Unlimited,Unlimited,35748,0,0,-1.3470736479666092
21105106,Nekroz of Sophia,0.24,3,True,False,2,5,True,2015-05-14,11.23066392881588,True,True,11.474332648870636,Monster,Spellcaster,LIGHT,11.0,3600.0,3400.0,True,Nekroz,Unlimited,Unlimited,52637,4,0,-1.4271163556401458
52068432,Nekroz of Trishula,0.23,6,True,False,5,5,True,2015-02-12,11.4798083504449,True,True,11.819301848049282,Monster,Warrior,WATER,9.0,2700.0,2000.0,True,Nekroz,Unlimited,Unlimited,263859,9,0,-1.4696759700589417
89463537,Nekroz of Unicore,0.5,4,True,False,4,4,True,2015-02-12,11.4798083504449,True,True,11.819301848049282,Monster,Spellcaster,WATER,4.0,2300.0,1000.0,True,Nekroz,Unlimited,Unlimited,286701,16,11,-0.6931471805599453
25857246,Nekroz of Valkyrus,0.49,4,True,False,4,4,True,2015-02-12,11.4798083504449,True,True,11.819301848049282,Monster,Spellcaster,WATER,8.0,2900.0,1700.0,True,Nekroz,Unlimited,Unlimited,188187,9,4,-0.7133498878774648
45666710,Nemeses Adrastea,0.14,1,False,False,1,0,False,2020-04-30,6.26694045174538,True,True,6.568104038329911,Spell,Quick-Play,None,,,,True,Nemeses,Unlimited,Unlimited,23953,2,0,-1.9661128563728327
72090076,Nemeses Corridor,0.15,8,True,False,7,5,True,2020-04-30,6.26694045174538,True,True,6.568104038329911,Monster,Thunder,WIND,4.0,1900.0,600.0,True,Nemeses,Unlimited,Unlimited,291693,3,0,-1.8971199848858813
19211362,Nemeses Flag,0.11,8,True,False,7,5,True,2020-04-30,6.26694045174538,True,True,6.568104038329911,Monster,Pyro,FIRE,2.0,1100.0,200.0,True,Nemeses,Unlimited,Unlimited,348668,3,0,-2.2072749131897207
44440058,Nemeses Keystone,0.41,1,False,False,1,2,False,2020-08-06,5.9986310746064335,True,True,6.299794661190965,Monster,Rock,EARTH,1.0,700.0,0.0,True,Nemeses,Unlimited,Unlimited,144575,4,0,-0.8915981192837836
46606977,Nemeses Umbrella,0.15,1,False,False,1,2,False,2020-04-30,6.26694045174538,True,True,6.568104038329911,Monster,Aqua,WATER,3.0,1500.0,400.0,True,Nemeses,Unlimited,Unlimited,49687,3,0,-1.8971199848858813
43944080,Nemleria Dream Defender - Couette,0.17,1,False,False,1,0,False,2023-05-04,3.2580424366872007,True,True,3.5592060232717317,Monster,Beast,LIGHT,10.0,2000.0,2500.0,True,Nemurelia,Unlimited,Unlimited,71850,0,0,-1.7719568419318752
17550376,Nemleria Dream Defender - Oreiller,0.11,1,False,False,1,0,False,2023-05-04,3.2580424366872007,True,True,3.5592060232717317,Monster,Beast,LIGHT,10.0,2500.0,2000.0,True,Nemurelia,Unlimited,Unlimited,80341,0,0,-2.2072749131897207
52382379,Nemleria Dream Devourer - Reveil,0.13,1,False,False,1,0,False,2023-07-27,3.028062970568104,True,True,3.2908966461327855,Monster,Beast,DARK,10.0,2500.0,2500.0,True,Nemleria,Unlimited,Unlimited,81287,0,0,-2.0402208285265546
57296396,Nemleria Louve,0.14,1,False,False,1,0,False,2023-07-27,3.028062970568104,True,True,3.2908966461327855,Trap,Normal,None,,,,True,Nemleria,Unlimited,Unlimited,31685,0,0,-1.9661128563728327
33499794,Nemleria Repeter,0.12,1,False,False,1,0,False,2023-10-19,2.7980835044490076,True,True,3.0417522245037647,Trap,Continuous,None,,,,True,Nemleria,Unlimited,Unlimited,33432,0,0,-2.120263536200091
90963488,Nemuriko,0.12,3,True,False,1,0,False,2002-03-08,24.413415468856947,True,True,27.50171115674196,Monster,Spellcaster,DARK,3.0,800.0,700.0,False,,Unlimited,Unlimited,179332,6,3,-2.120263536200091
49563947,Neo Aqua Madoor,0.14,2,True,False,1,0,False,2004-10-01,21.845311430527037,True,True,22.193018480492814,Monster,Spellcaster,WATER,6.0,1200.0,3000.0,True,Madoor,Unlimited,Unlimited,75676,2,1,-1.9661128563728327
56532353,Neo Blue-Eyes Ultimate Dragon,0.12,4,True,True,4,4,True,2016-07-21,10.042436687200547,True,True,10.286105407255304,Monster,Dragon,LIGHT,12.0,4500.0,3800.0,True,Blue-Eyes,Unlimited,Unlimited,1008396,159,5,-2.120263536200091
16587243,Neo Bug,0.2,3,True,False,1,0,False,2004-03-01,22.431211498973305,True,True,23.055441478439427,Monster,Insect,EARTH,4.0,1800.0,1700.0,False,,Unlimited,Unlimited,93715,4,0,-1.6094379124341003
65156847,Neo Flamvell Garuda,0.11,4,True,False,3,2,False,2011-01-25,15.529089664613279,True,True,16.539356605065024,Monster,Pyro,FIRE,3.0,1200.0,1800.0,True,Flamvell,Unlimited,Unlimited,17998,3,2,-2.2072749131897207
2377034,Neo Flamvell Hedgehog,0.17,4,True,False,4,2,False,2011-01-25,15.529089664613279,True,True,16.539356605065024,Monster,Pyro,FIRE,3.0,800.0,200.0,True,Flamvell,Unlimited,Unlimited,25129,5,0,-1.7719568419318752
816427,Neo Flamvell Lady,0.11,2,True,False,1,0,False,2019-05-02,7.263518138261465,True,True,7.564681724845996,Monster,Pyro,FIRE,4.0,1600.0,200.0,True,Flamvell,Unlimited,Unlimited,62726,2,0,-2.2072749131897207
66378485,Neo Flamvell Origin,0.1,4,True,False,3,2,False,2011-01-25,15.529089664613279,True,True,16.539356605065024,Monster,Pyro,FIRE,2.0,500.0,200.0,True,Flamvell,Unlimited,Unlimited,20856,1,0,-2.3025850929940455
91554542,Neo Flamvell Sabre,0.06,5,True,True,4,4,True,2011-01-25,15.529089664613279,True,True,16.539356605065024,Monster,Pyro,FIRE,4.0,1500.0,200.0,True,Flamvell,Unlimited,Unlimited,19849,1,0,-2.8134107167600364
39761138,Neo Flamvell Shaman,0.07,4,True,False,3,2,False,2011-01-25,15.529089664613279,True,True,16.539356605065024,Monster,Pyro,FIRE,3.0,1700.0,200.0,True,Flamvell,Unlimited,Unlimited,17594,2,0,-2.659260036932778
12632096,Neo Galaxy-Eyes Cipher Dragon,0.51,2,True,False,2,3,False,2017-02-09,9.486652977412732,True,True,9.826146475017111,Monster,Dragon,LIGHT,9.0,4500.0,3000.0,True,Cipher,Unlimited,Unlimited,232294,17,2,-0.6733445532637656
39272762,Neo Galaxy-Eyes Photon Dragon,0.27,5,True,False,4,5,True,2012-04-28,14.272416153319645,True,True,14.464065708418891,Monster,Dragon,LIGHT,8.0,4500.0,3000.0,True,Galaxy-Eyes,Unlimited,Unlimited,318036,29,4,-1.3093333199837622
45885288,Neo Kaiser Glider,0.3,1,False,False,1,4,True,2019-08-29,6.937713894592744,True,True,7.488021902806297,Monster,Dragon,LIGHT,6.0,2400.0,2200.0,False,,Unlimited,Unlimited,109577,10,0,-1.2039728043259361
54332792,Neo Kaiser Sea Horse,0.16,1,False,True,1,2,False,2025-02-13,1.4757015742642026,True,True,1.9110198494182067,Monster,Dragon,LIGHT,4.0,1700.0,1650.0,False,,Unlimited,Unlimited,346370,0,0,-1.8325814637483102
42015635,Neo Space,0.32,6,True,False,3,5,True,2006-08-16,19.972621492128678,True,True,20.21902806297057,Spell,Field,None,,,,True,Elemental HERO,Unlimited,Unlimited,164475,6,2,-1.1394342831883648
85840608,Neo Space Connector,0.18,3,True,False,2,2,False,2018-12-06,7.665982203969883,True,True,7.813826146475017,Monster,Warrior,LIGHT,4.0,800.0,1800.0,True,Elemental HERO,Unlimited,Unlimited,617325,16,9,-1.7147984280919266
19594506,Neo Space Pathfinder,1.45,1,False,False,1,1,False,2007-08-15,18.976043805612594,True,True,19.236139630390145,Monster,Warrior,LIGHT,4.0,1800.0,800.0,False,,Unlimited,Unlimited,69814,6,1,0.371563556432483
95493471,Neo Super Quantal Mech King Blaster Magna,0.25,1,False,False,1,2,False,2019-05-02,7.263518138261465,True,True,7.564681724845996,Monster,Machine,LIGHT,,2500.0,,True,Super Quant,Unlimited,Unlimited,88505,10,10,-1.3862943611198906
50930991,Neo the Magic Swordsman,0.37,5,True,False,1,0,False,2002-03-29,24.355920602327174,True,True,26.639288158795345,Monster,Spellcaster,LIGHT,4.0,1700.0,1000.0,False,,Unlimited,Unlimited,93858,8,0,-0.9942522733438669
12510878,"Neo-Parshath, the Sky Paladin",0.23,3,True,True,3,4,True,2007-02-28,19.43600273785079,True,True,19.644079397672826,Monster,Fairy,LIGHT,7.0,2300.0,2000.0,True,Parshath,Unlimited,Unlimited,69627,9,2,-1.4696759700589417
54959865,Neo-Spacian Air Hummingbird,0.32,5,True,False,4,5,True,2007-02-28,19.43600273785079,True,True,19.720739219712527,Monster,Winged Beast,WIND,3.0,800.0,600.0,True,Neo-Spacian,Unlimited,Unlimited,210061,9,3,-1.1394342831883648
17955766,Neo-Spacian Aqua Dolphin,0.23,9,True,False,6,5,True,2006-08-16,19.972621492128678,True,True,20.21902806297057,Monster,Warrior,WATER,3.0,600.0,800.0,True,Neo-Spacian,Unlimited,Unlimited,484495,10,3,-1.4696759700589417
43237273,Neo-Spacian Dark Panther,0.56,6,True,False,5,5,True,2006-08-16,19.972621492128678,True,True,20.21902806297057,Monster,Beast,DARK,3.0,1000.0,500.0,True,Neo-Spacian,Unlimited,Unlimited,234727,14,2,-0.579818495252942
89621922,Neo-Spacian Flare Scarab,0.28,5,True,False,4,5,True,2006-08-16,19.972621492128678,True,True,20.21902806297057,Monster,Insect,FIRE,3.0,500.0,500.0,True,Neo-Spacian,Unlimited,Unlimited,184721,4,5,-1.2729656758128873
17732278,Neo-Spacian Glow Moss,0.21,4,True,False,2,2,False,2007-02-28,19.43600273785079,True,True,19.720739219712527,Monster,Plant,LIGHT,3.0,300.0,900.0,True,Neo-Spacian,Unlimited,Unlimited,143113,5,3,-1.5606477482646683
80344569,Neo-Spacian Grand Mole,0.51,10,True,True,7,5,True,2007-02-28,19.43600273785079,True,True,19.720739219712527,Monster,Rock,EARTH,3.0,900.0,300.0,True,Neo-Spacian,Unlimited,Unlimited,512611,10,4,-0.6733445532637656
78734254,Neo-Spacian Marine Dolphin,0.41,1,False,False,1,0,False,2007-08-15,18.976043805612594,True,True,19.236139630390145,Monster,Warrior,WATER,4.0,900.0,1100.0,True,Neo-Spacian,Unlimited,Unlimited,74561,4,1,-0.8915981192837836
13857930,Neo-Spacian Twinkle Moss,0.39,1,False,False,1,0,False,2008-01-26,18.527036276522928,True,True,18.702258726899384,Monster,Plant,LIGHT,4.0,500.0,1100.0,True,Neo-Spacian,Unlimited,Unlimited,54521,6,2,-0.941608539858445
47274077,Neos Force,0.43,3,True,False,3,5,True,2007-02-28,19.43600273785079,True,True,19.720739219712527,Spell,Equip,None,,,,True,Elemental HERO,Unlimited,Unlimited,56217,3,0,-0.843970070294529
14088859,Neos Fusion,2.7,2,True,False,2,4,True,2019-01-31,7.512662559890486,True,True,7.813826146475017,Spell,Normal,None,,,,True,Elemental HERO,Unlimited,Unlimited,434024,21,10,0.9932517730102834
5126490,Neos Wiseman,1.59,3,True,False,2,4,True,2008-11-01,17.760438056125942,True,True,18.357289527720738,Monster,Spellcaster,LIGHT,10.0,3000.0,3000.0,True,Elemental HERO,Unlimited,Unlimited,113273,15,1,0.4637340162321402
60226558,Nephe Shaddoll Fusion,0.21,3,True,True,2,4,True,2015-01-15,11.5564681724846,True,True,11.723477070499658,Spell,Equip,None,,,,True,Shaddoll,Unlimited,Unlimited,89718,3,2,-1.5606477482646683
46518210,"Nephilabyss, the Ogdoadic Overlord",0.23,1,False,False,1,2,False,2023-10-19,2.7980835044490076,True,True,3.0417522245037647,Monster,Reptile,DARK,10.0,2200.0,3100.0,True,Abyss-,Unlimited,Unlimited,83561,0,0,-1.4696759700589417
87054946,"Nephthys, the Sacred Flame",1.34,1,False,False,1,4,True,2018-11-15,7.723477070499658,True,True,8.005475701574264,Monster,Winged Beast,FIRE,0.0,2400.0,,True,Nephthys,Unlimited,Unlimited,159607,9,1,0.29266961396282004
50669347,"Nephthys, the Sacred Preserver",0.35,1,False,False,1,4,True,2018-11-15,7.723477070499658,True,True,8.005475701574264,Monster,Winged Beast,FIRE,,1200.0,,True,Nephthys,Unlimited,Unlimited,54939,6,0,-1.0498221244986778
21565445,"Neptabyss, the Atlantean Prince",0.12,9,True,False,7,5,True,2016-01-14,10.559890485968515,True,True,11.474332648870636,Monster,Sea Serpent,WATER,1.0,800.0,0.0,True,Atlantean,Unlimited,Unlimited,529750,4,0,-2.120263536200091
53589300,Nerva the Power Patron of Creation,4.82,2,True,False,2,5,True,2025-07-03,1.0924024640657084,True,True,1.2785763175906912,Monster,Illusion,EARTH,10.0,3300.0,3300.0,True,Power Patron,Unlimited,Unlimited,218292,0,0,1.572773928062509
17473466,Nervedo the Shadebeast Power Patron,3.14,2,True,False,2,5,True,2026-05-07,0.24914442162902123,True,True,0.5311430527036276,Monster,Illusion,DARK,10.0,300.0,200.0,True,Artmage,Unlimited,Unlimited,173916,0,0,1.144222799920162
19505896,Nettles,0.63,1,False,False,1,0,False,2008-11-01,17.760438056125942,True,True,18.04791238877481,Monster,Plant,EARTH,2.0,1200.0,400.0,False,,Unlimited,Unlimited,80197,2,0,-0.4620354595965587
84640866,Network Trap Hole,0.2,3,True,False,3,3,False,2018-05-03,8.260095824777549,True,True,8.56125941136208,Trap,Normal,None,,,,True,Hole,Unlimited,Unlimited,97741,5,1,-1.6094379124341003
43845801,Neutron Blast,0.19,3,True,False,3,4,True,2016-09-15,9.88911704312115,True,True,10.171115674195756,Spell,Normal,None,,,,True,Blue-Eyes,Unlimited,Unlimited,41100,56,1,-1.6607312068216509
73413514,Neverending Nightmare Absorber,0.06,2,True,False,1,0,False,2024-07-27,2.026009582477755,True,True,1.8206707734428473,Monster,Fairy,WATER,2.0,0.0,0.0,False,,Unlimited,Unlimited,11926,0,0,-2.8134107167600364
56787189,New Frontier,0.07,4,True,False,3,5,True,2023-05-04,3.2580424366872007,True,True,3.5592060232717317,Spell,Field,None,,,,False,,Unlimited,Unlimited,21298,0,0,-2.659260036932778
62314831,New World - Amritara,0.13,1,False,False,1,2,False,2023-07-27,3.028062970568104,True,True,3.2908966461327855,Spell,Field,None,,,,False,,Unlimited,Unlimited,14380,0,0,-2.0402208285265546
58019984,New World Formation,0.07,2,True,False,1,0,False,2023-07-27,3.028062970568104,True,True,3.2908966461327855,Trap,Normal,None,,,,False,,Unlimited,Unlimited,12443,0,0,-2.659260036932778
85407683,New World Stars,0.09,2,True,False,1,0,False,2023-07-27,3.028062970568104,True,True,3.2908966461327855,Trap,Continuous,None,,,,False,,Unlimited,Unlimited,14634,0,0,-2.4079456086518722
10807219,Newbee!,0.06,1,False,False,1,0,False,2024-07-27,2.026009582477755,True,True,2.026009582477755,Monster,Insect,LIGHT,2.0,0.0,0.0,False,,Unlimited,Unlimited,11370,0,0,-2.8134107167600364
4335645,Newdoria,0.15,11,True,True,4,2,False,2003-07-18,23.052703627652292,True,True,24.22450376454483,Monster,Fiend,DARK,4.0,1200.0,800.0,False,,Unlimited,Unlimited,375361,6,0,-1.8971199848858813
81913510,NEX,0.29,1,False,False,1,0,False,2007-08-15,18.976043805612594,True,True,19.236139630390145,Spell,Normal,None,,,,True,Neo-Spacian,Unlimited,Unlimited,49695,7,61,-1.2378743560016174
74414885,NEXT,0.19,1,False,False,1,2,False,2019-01-31,7.512662559890486,True,True,7.813826146475017,Trap,Normal,None,,,,True,Elemental HERO,Unlimited,Unlimited,114098,6,0,-1.6607312068216509
7076131,Next to be Lost,0.09,2,True,False,1,0,False,2006-02-18,20.462696783025326,True,True,20.71731690622861,Trap,Normal,None,,,,False,,Unlimited,Unlimited,37019,0,0,-2.4079456086518722
54862960,Ni-Ni the Mirror Mikanko,0.24,3,True,False,3,4,True,2023-01-19,3.5455167693360714,True,True,3.9616700889801506,Monster,Spellcaster,WATER,3.0,0.0,0.0,True,Mikanko,Unlimited,Unlimited,113995,0,0,-1.4271163556401458
27204311,"Nibiru, the Primal Being",0.25,20,True,True,12,5,True,2019-08-29,6.937713894592744,True,True,6.893908281998631,Monster,Rock,LIGHT,11.0,3000.0,600.0,False,,Unlimited,Unlimited,8174418,51,18,-1.3862943611198906
49275969,"Nidhogg, Generaider Boss of Ice",0.91,1,False,False,1,4,True,2019-11-21,6.707734428473648,True,True,7.008898015058179,Monster,Wyrm,WATER,9.0,2100.0,2600.0,True,Generaider,Unlimited,Unlimited,146695,11,0,-0.09431067947124129
16226786,Night Assailant,0.39,13,True,False,9,4,True,2004-06-01,22.17932922655715,True,True,22.442162902121833,Monster,Fiend,DARK,3.0,200.0,500.0,False,,Unlimited,Unlimited,507060,16,2,-0.941608539858445
89882100,Night Beam,0.14,14,True,True,8,5,True,2012-04-28,14.272416153319645,True,True,14.464065708418891,Spell,Normal,None,,,,False,,Unlimited,Unlimited,124683,6,1,-1.9661128563728327
88724332,Night Dragolich,0.1,2,True,False,1,3,False,2014-11-06,11.748117727583846,True,True,12.049281314168377,Monster,Wyrm,DARK,4.0,1700.0,0.0,False,,Unlimited,Unlimited,31131,3,0,-2.3025850929940455
51126152,Night Express Knight,0.36,4,True,False,2,3,False,2014-06-26,12.112251882272416,True,True,12.668035592060233,Monster,Machine,EARTH,10.0,3000.0,3000.0,True,Train,Unlimited,Unlimited,259147,5,2,-1.0216512475319814
42560034,Night Flight,0.07,1,False,False,1,0,False,2021-11-04,4.7529089664613275,True,True,4.939082819986311,Spell,Quick-Play,None,,,,False,,Unlimited,Unlimited,8492,0,0,-2.659260036932778
2191144,Night Papilloperative,0.1,1,False,False,1,2,False,2013-07-12,13.067761806981519,True,True,12.988364134154688,Monster,Warrior,DARK,4.0,2600.0,2000.0,False,,Unlimited,Unlimited,38899,1,0,-2.3025850929940455
20295753,Night Sword Serpent,0.06,10,True,False,8,5,True,2021-11-04,4.7529089664613275,True,True,4.7529089664613275,Monster,Reptile,WATER,4.0,500.0,600.0,False,,Unlimited,Unlimited,289829,5,0,-2.8134107167600364
81101309,Night Train Blue Traveler,0.36,1,False,False,1,2,False,2026-05-07,0.24914442162902123,True,True,0.5311430527036276,Monster,Machine,EARTH,10.0,2500.0,2500.0,True,Train,Unlimited,Unlimited,78140,0,0,-1.0216512475319814
49826746,Night Wing Sorceress,0.18,1,False,False,1,0,False,2009-02-28,17.43463381245722,True,True,17.72210814510609,Monster,Spellcaster,WIND,3.0,1300.0,1200.0,True,Assault Mode,Unlimited,Unlimited,36251,6,0,-1.7147984280919266
3779493,Night's End Administrator,0.28,1,False,False,1,2,False,2021-08-12,4.982888432580425,True,False,,Monster,Spellcaster,LIGHT,6.0,2300.0,1400.0,False,,Unlimited,Unlimited,20797,6,0,-1.2729656758128873
36107810,Night's End Sorcerer,0.19,3,True,False,2,2,False,2008-11-01,17.760438056125942,True,True,16.878850102669404,Monster,Spellcaster,DARK,2.0,1300.0,400.0,False,,Unlimited,Unlimited,93541,5,0,-1.6607312068216509
58143852,Nightmare Apprentice,1.62,6,True,False,4,5,True,2024-04-25,2.2806297056810405,True,True,2.524298425735797,Monster,Illusion,DARK,6.0,2000.0,1700.0,False,,Unlimited,Unlimited,373422,0,0,0.4824261492442928
42956963,Nightmare Archfiends,0.18,2,True,True,2,0,False,2009-02-28,17.43463381245722,True,True,17.72210814510609,Trap,Normal,None,,,,True,Archfiend,Unlimited,Unlimited,80847,3,1,-1.7147984280919266
25224340,Nightmare Hands,0.21,1,False,False,1,2,False,2026-02-05,0.49828884325804246,True,True,0.7802874743326489,Spell,Quick-Play,None,,,,False,,Unlimited,Unlimited,32295,0,0,-1.5606477482646683
59290628,Nightmare Horse,0.68,2,True,False,1,0,False,2003-07-18,23.052703627652292,True,True,21.867214236824093,Monster,Zombie,DARK,2.0,500.0,400.0,False,,Unlimited,Unlimited,109846,4,1,-0.3856624808119846
40221691,Nightmare Magician,0.15,5,True,False,5,4,True,2023-07-27,3.028062970568104,True,True,3.2908966461327855,Monster,Illusion,DARK,7.0,2500.0,2000.0,False,,Unlimited,Unlimited,74826,0,0,-1.8971199848858813
65261141,Nightmare Pain,0.22,4,True,False,3,4,True,2024-02-08,2.4914442162902124,True,True,2.7734428473648185,Spell,Continuous,None,,,,True,Signature move,Unlimited,Unlimited,353803,0,0,-1.5141277326297755
81306586,Nightmare Penguin,0.24,5,True,True,2,1,False,2004-11-20,21.70841889117043,True,True,22.001368925393567,Monster,Aqua,WATER,4.0,900.0,1800.0,True,Penguin,Unlimited,Unlimited,236290,5,2,-1.4271163556401458
300203002,Nightmare Sonic Blast!,0.17,2,True,False,1,0,False,2019-08-01,7.014373716632443,True,False,,Other,Rex,None,,,,False,,Unlimited,Unlimited,5438,2,0,-1.7719568419318752
93729896,Nightmare Throne,5.44,3,True,False,3,4,True,2024-04-25,2.2806297056810405,True,True,2.524298425735797,Spell,Field,None,,,,False,,Unlimited,Unlimited,530745,0,0,1.6937790608678513
54704216,Nightmare Wheel,0.1,12,True,True,5,3,False,2003-07-18,23.052703627652292,True,True,24.22450376454483,Trap,Continuous,None,,,,False,,Unlimited,Unlimited,320920,6,2,-2.3025850929940455
58775978,Nightmare's Steelcage,0.2,6,True,True,2,1,False,2006-01-18,20.54757015742642,True,True,25.623545516769337,Spell,Normal,None,,,,False,,Unlimited,Unlimited,212788,0,0,-1.6094379124341003
66569334,Nightmell the Dark Bonder,0.02,2,True,False,2,1,False,2022-08-04,4.005475701574264,True,True,4.287474332648871,Monster,Psychic,WIND,4.0,1500.0,1500.0,False,,Unlimited,Unlimited,17566,0,0,-3.912023005428146
79519259,Nightwinged Cleric,0.29,1,False,False,1,2,False,2026-02-05,0.49828884325804246,True,True,0.7802874743326489,Monster,Spellcaster,WIND,8.0,2500.0,2500.0,False,,Unlimited,Unlimited,32083,0,0,-1.2378743560016174
24701235,Nikitama,3.03,1,False,False,1,1,False,2014-01-24,12.531143052703628,True,True,12.720054757015742,Monster,Fairy,LIGHT,4.0,800.0,1800.0,False,,Unlimited,Unlimited,76109,2,0,1.1085626195212777
88686573,Nimble Angler,0.18,3,True,False,3,2,False,2012-11-09,13.738535249828884,True,True,14.042436687200547,Monster,Fish,WATER,2.0,600.0,100.0,True,Nimble,Unlimited,Unlimited,364965,5,0,-1.7147984280919266
68353324,Nimble Beaver,0.32,4,True,False,3,2,False,2017-10-19,8.796714579055442,True,True,9.078713210130047,Monster,Beast,WATER,2.0,400.0,200.0,True,Nimble,Unlimited,Unlimited,518427,3,3,-1.1394342831883648
46384403,Nimble Manta,0.19,1,False,False,1,0,False,2012-04-28,14.272416153319645,True,True,15.633127994524298,Monster,Fish,WATER,2.0,800.0,100.0,True,Nimble,Unlimited,Unlimited,58365,2,1,-1.6607312068216509
22567609,Nimble Momonga,0.11,14,True,False,4,2,False,2002-09-16,23.887748117727583,True,True,26.064339493497606,Monster,Beast,EARTH,2.0,1000.0,100.0,True,Nimble,Unlimited,Unlimited,464167,14,3,-2.2072749131897207
57844634,Nimble Musasabi,0.18,1,False,False,1,1,False,2008-05-03,18.258726899383984,True,True,16.878850102669404,Monster,Beast,EARTH,2.0,800.0,100.0,True,Nimble,Unlimited,Unlimited,37868,3,0,-1.7147984280919266
2843014,Nimble Sunfish,2.15,1,False,False,1,2,False,2010-05-07,16.249144421629023,True,True,14.885694729637235,Monster,Fish,WATER,2.0,1000.0,100.0,True,Nimble,Unlimited,Unlimited,62376,2,1,0.7654678421395714
11987744,Nin-Ken Dog,0.18,3,True,False,1,0,False,2003-12-01,22.680355920602327,True,True,23.707049965776864,Monster,Beast-Warrior,WIND,4.0,1800.0,1000.0,True,Ninja,Unlimited,Unlimited,60067,3,0,-1.7147984280919266
8660395,"Ninaruru, the Magistus Glass Goddess",0.44,2,True,False,2,4,True,2020-12-03,5.672826830937714,True,True,5.897330595482546,Monster,Rock,EARTH,4.0,1800.0,2400.0,True,Magistus,Unlimited,Unlimited,196025,2,0,-0.8209805520698302
57831349,Nine Pillars of Yang Zing,0.11,2,True,False,2,3,False,2016-11-03,9.754962354551678,True,True,10.075290896646132,Trap,Counter,None,,,,True,Yang Zing,Unlimited,Unlimited,106537,5,0,-2.2072749131897207
28981598,Nine-Lives Cat,0.1,2,True,False,1,0,False,2020-01-30,6.5160848733744015,True,True,5.839835728952772,Monster,Zombie,EARTH,9.0,900.0,3300.0,False,,Unlimited,Unlimited,83356,3,1,-2.3025850929940455
27198001,Nine-Tailed Fox,0.07,3,True,False,3,3,False,2019-04-03,7.342915811088296,True,True,8.407939767282683,Monster,Zombie,FIRE,6.0,2200.0,2000.0,False,,Unlimited,Unlimited,98816,8,1,-2.659260036932778
30194529,Ningirsu the World Chalice Warrior,0.48,2,True,False,1,4,True,2017-08-03,9.007529089664613,True,True,9.308692676249144,Monster,Warrior,EARTH,0.0,2500.0,,True,World Chalice,Unlimited,Unlimited,410291,14,2,-0.7339691750802004
95027497,Ninja Grandmaster Hanzo,0.18,7,True,False,7,5,True,2012-01-14,14.559890485968515,True,True,14.713210130047912,Monster,Warrior,DARK,4.0,1800.0,1000.0,True,Ninja,Unlimited,Unlimited,220781,5,4,-1.7147984280919266
37354507,Ninja Grandmaster Saizo,0.32,2,True,False,2,4,True,2018-08-16,7.972621492128679,True,True,6.893908281998631,Monster,Warrior,LIGHT,,2000.0,,True,Ninja,Unlimited,Unlimited,97968,14,3,-1.1394342831883648
4041838,Ninja Grandmaster Sasuke,0.79,8,True,True,5,5,True,2004-10-01,21.845311430527037,True,True,22.193018480492814,Monster,Warrior,LIGHT,4.0,1800.0,1000.0,True,Ninja,Unlimited,Unlimited,297123,10,0,-0.23572233352106983
79324191,Ninjitsu Art Notebook,0.15,5,True,False,2,2,False,2016-08-04,10.004106776180699,True,True,8.906228610540726,Spell,Continuous,None,,,,True,Ninja,Unlimited,Unlimited,74364,1,1,-1.8971199848858813
